accX,accy,accZ,gyroX,gyroY,gyroZ,flex1,flex2,flex3,mag,count,label
-0.0184,0.0127,-0.0053,0.0038,-0.0145,0.0019,0.0007,0.0005,0.0,0.0153,0.0,8
-0.0146,0.0096,-0.0025,0.0002,-0.0205,0.0047,0.0005,0.0006,0.0,0.0118,0.0,8
-0.0058,-0.0015,-0.0049,-0.0054,-0.0201,0.0047,0.0007,0.0005,0.0,0.0052,0.0,8
-0.0098,-0.0002,-0.0124,-0.0011,-0.0193,0.0025,0.0004,0.0007,0.0,0.0105,0.0,8
-0.013,0.0037,-0.012,-0.0021,-0.0195,0.0052,0.0008,0.0005,0.0,0.0121,0.0,8
-0.0093,-0.0006,-0.0203,-0.0025,-0.0197,0.0067,0.0004,0.0007,0.0,0.0149,0.0,8
-0.0049,-0.0048,-0.0151,-0.0044,-0.0133,0.0062,0.0008,0.0004,0.0,0.011,0.0,8
-0.0095,-0.0034,-0.0058,-0.0021,-0.0094,0.0065,0.0003,0.0007,0.0,0.0077,0.0,8
-0.0008,-0.0017,0.0089,-0.0053,-0.0018,0.0076,0.0007,0.0004,0.0,0.006,0.0,8
-0.0046,-0.0109,0.0376,-0.0003,0.0157,0.0033,0.0003,0.0007,0.0,0.0263,0.0,8
-0.0278,0.0019,0.0734,0.0183,0.0188,0.0083,0.0008,0.0004,0.0,0.0524,0.0,8
-0.0422,0.0701,0.1943,0.0401,0.0339,0.0361,0.0003,0.0007,0.0,0.1405,0.0,8
-0.1486,0.175,0.3836,0.0251,0.0276,0.098,0.0008,0.0004,0.0,0.298,0.0,8
-0.3531,0.2892,0.5832,0.0055,-0.0361,0.1416,0.0003,0.0007,0.0,0.4937,0.0,8
-0.6091,0.4029,0.7871,0.0264,-0.1636,0.2068,0.0007,0.0004,0.0,0.7158,0.0,8
-0.8231,0.3906,0.914,0.0787,-0.5209,0.3373,0.0002,0.0006,0.0,0.8603,0.0,8
-0.8231,-0.0665,0.3712,0.2573,-1.0,0.4899,0.0007,0.0004,0.0,0.6036,0.0,8
-0.8215,-0.429,-0.5372,0.5304,-1.0,0.6062,0.0003,0.0006,0.0,0.7141,0.0,8
-0.5819,-0.0645,-1.0,0.401,-1.0,0.6841,0.0007,0.0003,0.0,0.7725,0.0,8
-0.2132,-0.1417,-0.8633,-0.2615,-0.6701,0.5475,0.0003,0.0006,0.0,0.6003,0.0,8
-0.0936,-0.4567,-1.0,-0.4446,-0.4503,0.2433,0.0007,0.0004,0.0,0.7356,0.0,8
0.1196,-0.8579,-1.0,-0.0853,-0.5608,0.2136,0.0003,0.0006,0.0,0.882,0.0,8
0.725,-0.23,-1.0,0.0964,-0.3612,0.0503,0.0007,0.0004,0.0,0.8376,0.0,8
0.5309,-0.1867,-0.4965,0.0028,0.213,-0.0337,0.0003,0.0006,0.0,0.5003,0.0,8
0.2454,-0.1638,-0.2955,0.0549,0.2009,-0.0392,0.0007,0.0005,0.0,0.2784,0.0,8
0.3378,-0.0801,-0.2427,0.0869,0.078,-0.0732,0.0003,0.0006,0.0,0.2824,0.0,8
0.4427,-0.004,-0.1961,0.0829,0.1111,-0.0904,0.0006,0.0004,0.0,0.3228,0.0,8
0.3392,0.022,-0.1374,0.0348,0.114,-0.0741,0.0004,0.0006,0.0,0.2444,0.0,8
0.3542,-0.0587,-0.2581,0.0644,0.0597,-0.0634,0.0006,0.0004,0.0,0.2948,0.0,8
0.4394,0.0065,-0.2586,0.0703,0.0633,-0.09,0.0003,0.0005,0.0,0.3399,0.0,8
0.0412,0.0554,-0.0863,-0.0374,0.0279,-0.0187,0.0003,0.0005,0.0,0.0737,1.0,8
0.0375,0.053,-0.0905,-0.0443,0.0063,-0.0096,0.0005,0.0004,0.0,0.0743,1.0,8
0.0716,0.0511,-0.101,-0.0591,-0.0011,-0.0079,0.0004,0.0004,0.0,0.0893,1.0,8
0.0615,0.0367,-0.0914,-0.0755,0.01,-0.0161,0.0005,0.0004,0.0,0.0774,1.0,8
0.0514,0.0295,-0.0812,-0.0821,0.0152,-0.0229,0.0005,0.0004,0.0,0.067,1.0,8
0.0471,0.013,-0.0765,-0.0642,0.0082,-0.0188,0.0004,0.0004,0.0,0.0605,1.0,8
0.0525,0.0064,-0.0785,-0.0413,0.0016,-0.0149,0.0005,0.0004,0.0,0.0631,1.0,8
0.0567,0.0145,-0.0745,-0.0353,0.0033,-0.0218,0.0003,0.0005,0.0,0.0632,1.0,8
0.0517,0.0106,-0.0737,-0.0318,0.0085,-0.0259,0.0006,0.0003,0.0,0.0604,1.0,8
0.0585,0.0169,-0.0721,-0.0379,0.0151,-0.03,0.0003,0.0005,0.0,0.0629,1.0,8
0.065,0.0322,-0.0495,-0.0541,0.0383,-0.0437,0.0006,0.0003,0.0,0.0585,1.0,8
0.0528,0.0991,0.0166,-0.0702,0.0669,-0.0512,0.0002,0.0005,0.0,0.0756,1.0,8
0.0285,0.2518,0.2182,-0.1558,0.1473,-0.0581,0.0006,0.0003,0.0,0.2229,1.0,8
-0.2824,0.4004,0.6007,-0.257,0.2024,0.0494,0.0002,0.0006,0.0,0.5168,1.0,8
-0.5987,0.4079,0.8488,-0.1208,-0.141,0.2169,0.0006,0.0003,0.0,0.744,1.0,8
-0.6815,0.4267,0.914,-0.0709,-0.3163,0.2024,0.0002,0.0006,0.0,0.8115,1.0,8
-0.8231,0.0341,0.7341,0.2328,-1.0,0.3972,0.0007,0.0003,0.0,0.7356,1.0,8
-0.8231,-0.3576,-0.3376,0.5321,-1.0,0.6151,0.0002,0.0006,0.0,0.6392,1.0,8
-0.5548,-0.1513,-1.0,0.3054,-1.0,0.5677,0.0007,0.0003,0.0,0.769,1.0,8
-0.1581,-0.3981,-0.667,-0.1903,-0.5775,0.3794,0.0002,0.0005,0.0,0.5285,1.0,8
-0.0026,-0.6956,-1.0,-0.2208,-0.2761,0.1513,0.0007,0.0003,0.0,0.8121,1.0,8
-0.0388,-0.8045,-1.0,0.2196,-0.6577,0.2498,0.0001,0.0005,0.0,0.856,1.0,8
0.6699,-0.1304,-1.0,0.1087,-0.6313,0.0171,0.0007,0.0003,0.0,0.8071,1.0,8
0.7099,-0.2462,-0.528,-0.0627,0.2486,-0.1225,0.0002,0.0005,0.0,0.6122,1.0,8
0.1545,-0.1862,-0.3875,0.0268,0.2978,-0.0852,0.0007,0.0003,0.0,0.3046,1.0,8
0.1866,0.0195,-0.2895,0.0782,0.0707,-0.0992,0.0002,0.0007,0.0,0.23,1.0,8
0.4189,0.0479,-0.2652,0.0169,0.1238,-0.116,0.0007,0.0003,0.0,0.332,1.0,8
0.2939,-0.001,-0.2742,-0.0101,0.1617,-0.0934,0.0002,0.0005,0.0,0.268,1.0,8
0.2803,0.0263,-0.2686,-0.0166,0.1192,-0.0974,0.0007,0.0003,0.0,0.2594,1.0,8
0.3221,0.0104,-0.2448,-0.0388,0.1315,-0.0943,0.0002,0.0006,0.0,0.2698,1.0,8
0.0336,0.0562,0.067,-0.0464,0.0639,-0.0338,0.0002,0.0005,0.0,0.0625,2.0,8
0.0606,0.0691,0.093,-0.0713,0.0624,-0.0283,0.0007,0.0004,0.0,0.0872,2.0,8
0.0452,0.0339,0.0705,-0.0727,0.0426,-0.0277,0.0002,0.0005,0.0,0.0602,2.0,8
0.0578,0.0124,0.0666,-0.0559,0.0463,-0.0204,0.0007,0.0002,0.0,0.0594,2.0,8
0.0243,0.0153,0.1032,-0.036,0.0492,-0.0227,0.0002,0.0005,0.0,0.0714,2.0,8
0.0208,0.008,0.0869,-0.0296,0.0363,-0.0212,0.0007,0.0003,0.0,0.0598,2.0,8
0.0278,0.0065,0.0654,-0.0137,0.0183,-0.0209,0.0002,0.0005,0.0,0.0476,2.0,8
0.0337,0.016,0.0542,-0.0268,0.0183,-0.0251,0.0007,0.0002,0.0,0.0439,2.0,8
0.0256,0.0082,0.0559,-0.0448,0.0235,-0.0325,0.0002,0.0005,0.0,0.0413,2.0,8
0.0146,0.0023,0.0742,-0.042,0.0358,-0.0419,0.0007,0.0002,0.0,0.0504,2.0,8
0.0023,0.0622,0.1433,-0.0279,0.053,-0.0209,0.0002,0.0005,0.0,0.1041,2.0,8
-0.117,0.1594,0.374,-0.0433,0.0441,0.0537,0.0006,0.0003,0.0,0.282,2.0,8
-0.2309,0.2261,0.5958,0.0202,-0.0563,0.2094,0.0002,0.0006,0.0,0.4519,2.0,8
-0.3226,0.295,0.9003,0.1634,-0.1456,0.2877,0.0006,0.0003,0.0,0.6672,2.0,8
-0.5458,0.3548,0.914,0.1773,-0.4194,0.3066,0.0003,0.0005,0.0,0.7481,2.0,8
-0.8127,0.021,0.7995,0.1753,-0.9571,0.3431,0.0005,0.0004,0.0,0.7602,2.0,8
-0.6898,-0.3939,-0.0148,0.4808,-1.0,0.3728,0.0003,0.0005,0.0,0.5296,2.0,8
-0.4659,-0.2116,-0.8603,0.5052,-1.0,0.415,0.0005,0.0004,0.0,0.6673,2.0,8
-0.1948,-0.4117,-0.7354,0.0384,-0.7529,0.4857,0.0004,0.0004,0.0,0.5767,2.0,8
-0.095,-0.9772,-1.0,0.0418,-0.3964,0.3857,0.0004,0.0004,0.0,0.9343,2.0,8
0.1633,-0.6083,-1.0,0.3086,-0.6848,0.2388,0.0004,0.0004,0.0,0.7879,2.0,8
0.7709,-0.3149,-1.0,0.0775,-0.3448,-0.0359,0.0004,0.0004,0.0,0.8676,2.0,8
0.3491,-0.225,-0.5716,0.0104,0.3309,-0.0371,0.0005,0.0004,0.0,0.471,2.0,8
0.009,0.0496,-0.3174,0.0022,0.1146,-0.0282,0.0003,0.0005,0.0,0.2143,2.0,8
0.4034,-0.0345,-0.2944,-0.0279,0.0193,-0.0632,0.0005,0.0005,0.0,0.3337,2.0,8
0.4171,-0.0248,-0.2461,-0.0212,0.0969,-0.0602,0.0003,0.0007,0.0,0.3233,2.0,8
0.3461,-0.0245,-0.2386,-0.0114,0.111,-0.0578,0.0006,0.0004,0.0,0.2807,2.0,8
0.2989,-0.0518,-0.3285,-0.0094,0.0537,-0.0601,0.0002,0.0006,0.0,0.2981,2.0,8
0.3571,-0.0203,-0.386,-0.0249,0.0288,-0.0917,0.0006,0.0003,0.0,0.3508,2.0,8
0.3915,0.0351,-0.2914,-0.069,0.116,-0.1013,0.0002,0.0006,0.0,0.3262,2.0,8
0.1566,0.035,0.06,0.005,0.0081,-0.0064,0.0006,0.0004,0.0,0.1142,3.0,8
0.1127,0.045,0.092,-0.0022,0.0841,-0.0214,0.0003,0.0005,0.0,0.1015,3.0,8
0.0507,0.0346,0.1005,-0.0043,0.0571,-0.0142,0.0006,0.0004,0.0,0.0785,3.0,8
0.074,0.0336,0.0822,-0.0112,0.0276,-0.0086,0.0003,0.0006,0.0,0.0771,3.0,8
0.0876,0.0071,0.0726,-0.0197,0.0467,-0.011,0.0006,0.0004,0.0,0.076,3.0,8
0.071,0.0033,0.0987,-0.034,0.0634,-0.0344,0.0002,0.0006,0.0,0.0811,3.0,8
0.0391,-0.008,0.096,-0.0334,0.0499,-0.0405,0.0007,0.0003,0.0,0.0693,3.0,8
0.0322,0.0099,0.0686,-0.0093,0.0293,-0.0282,0.0002,0.0006,0.0,0.0509,3.0,8
0.059,0.0085,0.0692,-0.0077,0.036,-0.021,0.0007,0.0003,0.0,0.0609,3.0,8
0.0488,-0.0342,0.0813,-0.0255,0.0491,-0.0366,0.0002,0.0006,0.0,0.0672,3.0,8
0.0208,-0.0451,0.1157,0.0014,0.0413,-0.038,0.0007,0.0003,0.0,0.0839,3.0,8
0.0029,-0.0014,0.1845,0.0698,0.056,-0.0307,0.0002,0.0006,0.0,0.123,3.0,8
-0.0502,0.0868,0.3255,0.0326,0.095,-0.022,0.0007,0.0003,0.0,0.2271,3.0,8
-0.2811,0.1106,0.617,0.017,0.1195,-0.0017,0.0002,0.0007,0.0,0.458,3.0,8
-0.5616,0.2162,0.914,0.1549,-0.1094,0.1553,0.0007,0.0003,0.0,0.7295,3.0,8
-0.8035,0.2903,0.914,0.2138,-0.4201,0.253,0.0002,0.0006,0.0,0.8341,3.0,8
-0.8231,0.0193,0.8532,0.3033,-1.0,0.3658,0.0007,0.0003,0.0,0.7904,3.0,8
-0.8231,-0.5609,-0.272,0.6843,-1.0,0.6241,0.0002,0.0006,0.0,0.6883,3.0,8
-0.4528,-0.4874,-1.0,0.7378,-0.7616,0.7093,0.0007,0.0004,0.0,0.8007,3.0,8
-0.596,-0.2037,-0.9095,-0.0499,-0.6509,0.4793,0.0002,0.0006,0.0,0.7375,3.0,8
-0.1955,-0.7305,-1.0,-0.2583,-0.5819,0.286,0.0007,0.0003,0.0,0.8358,3.0,8
0.0829,-0.7265,-1.0,0.0542,-0.7394,0.2655,0.0002,0.0005,0.0,0.8259,3.0,8
0.6827,-0.3796,-1.0,-0.0414,-0.4733,-0.0513,0.0007,0.0003,0.0,0.8459,3.0,8
0.574,-0.2656,-0.6532,-0.0525,0.302,-0.0546,0.0002,0.0005,0.0,0.6062,3.0,8
0.1708,-0.0917,-0.5036,0.0036,0.3758,-0.0296,0.0006,0.0003,0.0,0.3598,3.0,8
0.0746,0.008,-0.3647,-0.0752,0.0812,-0.0827,0.0003,0.0005,0.0,0.2482,3.0,8
0.3547,-0.0981,-0.3711,-0.0851,-0.0078,-0.1283,0.0006,0.0003,0.0,0.3484,3.0,8
0.4175,-0.0504,-0.3591,-0.029,0.1669,-0.1152,0.0003,0.0005,0.0,0.3687,3.0,8
0.2648,0.0027,-0.3241,-0.0319,0.2102,-0.0913,0.0006,0.0003,0.0,0.2791,3.0,8
0.3051,-0.0067,-0.2853,-0.0489,0.2118,-0.09,0.0003,0.0005,0.0,0.2785,3.0,8
0.1574,0.0735,-0.0529,-0.0513,0.1649,-0.0726,0.0002,0.0006,0.0,0.1211,4.0,8
0.1099,0.0492,-0.0392,-0.1017,0.1958,-0.0896,0.0006,0.0003,0.0,0.0845,4.0,8
0.0709,0.0175,-0.0606,-0.0724,0.1791,-0.0751,0.0002,0.0006,0.0,0.0632,4.0,8
0.0949,0.043,-0.0433,-0.0473,0.1769,-0.0618,0.0006,0.0004,0.0,0.0752,4.0,8
0.0765,0.0145,-0.0628,-0.0611,0.21,-0.0719,0.0003,0.0006,0.0,0.0667,4.0,8
0.0453,0.0456,-0.0374,-0.0512,0.2071,-0.0714,0.0006,0.0004,0.0,0.0496,4.0,8
0.0289,0.0334,-0.0361,-0.0744,0.2084,-0.0674,0.0003,0.0005,0.0,0.038,4.0,8
0.0137,-0.0406,-0.0337,-0.0571,0.1987,-0.0678,0.0006,0.0004,0.0,0.0364,4.0,8
0.0245,-0.0023,-0.0153,-0.0353,0.1975,-0.0747,0.0003,0.0005,0.0,0.0193,4.0,8
0.0099,0.0416,0.0253,-0.0391,0.2247,-0.0833,0.0005,0.0004,0.0,0.0331,4.0,8
-0.0776,0.0613,0.0501,0.0172,0.2397,-0.0541,0.0004,0.0005,0.0,0.0739,4.0,8
-0.1301,0.1591,0.1278,0.0336,0.2211,-0.0432,0.0004,0.0005,0.0,0.1613,4.0,8
-0.2856,0.2872,0.26,0.0481,0.189,0.0115,0.0005,0.0005,0.0,0.3208,4.0,8
-0.515,0.4809,0.4685,0.0113,0.0391,0.1261,0.0004,0.0005,0.0,0.5641,4.0,8
-0.6852,0.4778,0.6966,-0.061,-0.1889,0.1951,0.0005,0.0004,0.0,0.7252,4.0,8
-0.8231,0.5197,0.914,0.0375,-0.4301,0.3241,0.0003,0.0005,0.0,0.8902,4.0,8
-0.8231,0.2302,0.7889,0.2058,-0.9282,0.591,0.0006,0.0004,0.0,0.7754,4.0,8
-0.8231,-0.1767,-0.1071,0.3582,-1.0,0.8178,0.0003,0.0005,0.0,0.5657,4.0,8
-0.8177,-0.2709,-0.7239,0.0685,-0.8496,0.85,0.0006,0.0004,0.0,0.7501,4.0,8
-0.7734,-0.4858,-0.9336,-0.4003,-0.6278,0.5118,0.0003,0.0006,0.0,0.8707,4.0,8
-0.6122,-1.0,-1.0,-0.1321,-0.9216,0.3807,0.0006,0.0004,0.0,1.0,4.0,8
0.0585,-0.7048,-1.0,0.1691,-1.0,0.3613,0.0002,0.0005,0.0,0.8165,4.0,8
0.518,-0.4805,-1.0,-0.0402,-0.8288,0.0732,0.0007,0.0004,0.0,0.8163,4.0,8
0.9343,-0.3176,-0.9975,-0.1521,0.0412,-0.1472,0.0002,0.0006,0.0,0.9354,4.0,8
0.2526,-0.2846,-0.5843,-0.0769,0.3457,-0.1017,0.0007,0.0004,0.0,0.4649,4.0,8
0.1634,-0.1297,-0.3427,0.0075,0.1498,-0.1451,0.0002,0.0006,0.0,0.2675,4.0,8
0.4004,0.0057,-0.3548,-0.0112,0.0406,-0.153,0.0007,0.0004,0.0,0.3567,4.0,8
0.4858,0.0639,-0.2804,-0.062,0.1328,-0.1249,0.0002,0.0006,0.0,0.3764,4.0,8
0.3449,-0.0191,-0.3188,-0.052,0.1868,-0.0789,0.0007,0.0003,0.0,0.3134,4.0,8
0.3262,0.0162,-0.3008,-0.0381,0.1191,-0.0761,0.0002,0.0005,0.0,0.296,4.0,8
0.2187,0.0693,-0.0804,-0.1008,0.2252,-0.1304,0.0006,0.0004,0.0,0.162,5.0,8
0.1282,-0.0167,-0.1106,-0.1137,0.2344,-0.1347,0.0002,0.0006,0.0,0.1135,5.0,8
0.1116,-0.056,-0.1624,-0.0504,0.1675,-0.1279,0.0006,0.0004,0.0,0.1366,5.0,8
0.1763,0.0095,-0.0979,-0.0103,0.1962,-0.1212,0.0002,0.0006,0.0,0.1346,5.0,8
0.1194,0.0005,-0.1023,-0.0607,0.2654,-0.1625,0.0007,0.0003,0.0,0.1049,5.0,8
0.0176,-0.0508,-0.1268,-0.0412,0.2218,-0.1539,0.0002,0.0006,0.0,0.0918,5.0,8
0.0533,0.0298,-0.0202,-0.0437,0.2202,-0.1496,0.0007,0.0003,0.0,0.0429,5.0,8
-0.0018,0.012,-0.0173,-0.0826,0.2508,-0.183,0.0002,0.0006,0.0,0.0141,5.0,8
-0.0344,-0.0301,-0.0588,-0.033,0.2359,-0.1613,0.0007,0.0003,0.0,0.0496,5.0,8
-0.0922,0.0635,-0.0132,-0.0131,0.2006,-0.1397,0.0002,0.0006,0.0,0.0752,5.0,8
-0.1252,0.1049,0.0564,-0.0513,0.246,-0.1686,0.0007,0.0003,0.0,0.1152,5.0,8
-0.2952,0.2118,0.1803,-0.0348,0.2673,-0.1307,0.0002,0.0006,0.0,0.2704,5.0,8
-0.5753,0.383,0.3764,-0.0345,0.1144,-0.0107,0.0007,0.0003,0.0,0.5246,5.0,8
-0.6474,0.3794,0.562,-0.043,-0.0418,0.0713,0.0002,0.0006,0.0,0.625,5.0,8
-0.8231,0.3384,0.8617,0.0259,-0.1525,0.1711,0.0006,0.0003,0.0,0.8258,5.0,8
-0.8231,0.2346,0.914,0.2082,-0.6761,0.4032,0.0002,0.0006,0.0,0.8348,5.0,8
-0.8231,-0.1203,0.4759,0.3915,-1.0,0.7659,0.0006,0.0003,0.0,0.6389,5.0,8
-0.8231,-0.3133,-0.206,0.297,-1.0,1.0,0.0002,0.0005,0.0,0.603,5.0,8
-0.8231,-0.3369,-1.0,-0.4879,-1.0,0.6352,0.0006,0.0004,0.0,0.8922,5.0,8
-0.6927,-1.0,-1.0,-0.4538,-0.8609,0.1039,0.0002,0.0005,0.0,1.0,5.0,8
-0.2183,-0.8649,-1.0,0.5919,-1.0,0.3146,0.0006,0.0003,0.0,0.8934,5.0,8
0.7444,0.1995,-1.0,0.2002,-1.0,-0.1316,0.0002,0.0006,0.0,0.8417,5.0,8
0.9638,-0.0755,-0.8217,-0.077,0.6427,-0.3678,0.0006,0.0003,0.0,0.8459,5.0,8
0.0523,-0.1643,-0.5832,0.083,0.7275,0.0414,0.0003,0.0005,0.0,0.4054,5.0,8
-0.314,-0.0205,-0.1662,0.1349,0.2353,0.1063,0.0006,0.0003,0.0,0.2373,5.0,8
0.2322,0.0049,-0.2868,0.0254,-0.1145,-0.1138,0.0003,0.0005,0.0,0.246,5.0,8
0.5781,-0.0378,-0.3046,-0.0267,0.0699,-0.1346,0.0005,0.0005,0.0,0.4363,5.0,8
0.2768,-0.0764,-0.3661,-0.0327,0.1609,-0.0398,0.0004,0.0005,0.0,0.3102,5.0,8
0.3099,0.0075,-0.2875,-0.0546,0.0857,-0.0824,0.0005,0.0004,0.0,0.2819,5.0,8
0.3654,-0.0319,-0.2854,-0.0784,0.1722,-0.1002,0.0004,0.0005,0.0,0.3099,5.0,8
0.2249,0.0275,-0.1833,-0.0606,0.1522,-0.0772,0.0002,0.0006,0.0,0.1943,6.0,8
0.1743,0.1172,-0.1156,-0.1059,0.1801,-0.0817,0.0007,0.0004,0.0,0.1598,6.0,8
0.1906,0.0148,-0.1676,-0.1496,0.1588,-0.0741,0.0002,0.0006,0.0,0.1695,6.0,8
0.178,-0.0516,-0.188,-0.0799,0.1622,-0.0678,0.0007,0.0003,0.0,0.176,6.0,8
0.1721,0.0368,-0.1235,-0.07,0.2398,-0.0921,0.0002,0.0005,0.0,0.1433,6.0,8
0.1088,0.0019,-0.1206,-0.1082,0.2523,-0.1013,0.0007,0.0004,0.0,0.1083,6.0,8
0.1131,-0.0622,-0.1615,-0.0864,0.2359,-0.0993,0.0002,0.0005,0.0,0.1378,6.0,8
0.1409,-0.029,-0.087,-0.0856,0.2932,-0.1323,0.0006,0.0004,0.0,0.1121,6.0,8
0.0641,-0.0383,-0.0564,-0.1439,0.3903,-0.1987,0.0003,0.0005,0.0,0.0624,6.0,8
-0.0295,-0.0673,-0.0718,-0.1033,0.41,-0.191,0.0006,0.0003,0.0,0.0685,6.0,8
-0.105,-0.0642,0.0022,-0.0111,0.3392,-0.1388,0.0003,0.0005,0.0,0.0821,6.0,8
-0.0945,-0.0296,0.0828,-0.0117,0.3678,-0.1726,0.0006,0.0004,0.0,0.0861,6.0,8
-0.2602,0.0884,0.1157,-0.0148,0.4125,-0.1793,0.0003,0.0005,0.0,0.1988,6.0,8
-0.5327,0.1761,0.357,-0.0018,0.3336,-0.0933,0.0005,0.0004,0.0,0.4433,6.0,8
-0.7943,0.3028,0.6215,0.0331,0.1015,-0.0351,0.0003,0.0005,0.0,0.702,6.0,8
-0.8231,0.2729,0.7611,0.0439,-0.27,0.1476,0.0005,0.0004,0.0,0.7692,6.0,8
-0.8231,0.1074,0.8089,0.2081,-0.5393,0.2615,0.0003,0.0005,0.0,0.7727,6.0,8
-0.8231,0.0084,0.6678,0.3781,-0.9933,0.5062,0.0004,0.0005,0.0,0.7066,6.0,8
-0.8231,-0.3262,0.1066,0.467,-1.0,0.8523,0.0005,0.0005,0.0,0.5945,6.0,8
-0.8231,-0.1369,-0.9893,0.0583,-1.0,0.9352,0.0003,0.0005,0.0,0.8628,6.0,8
-0.6376,-0.3405,-1.0,-0.4377,-1.0,0.2068,0.0005,0.0004,0.0,0.8226,6.0,8
-0.4996,-0.9238,-1.0,-0.042,-0.953,0.1394,0.0003,0.0004,0.0,0.9668,6.0,8
0.1324,-0.2109,-1.0,0.4371,-1.0,0.2509,0.0006,0.0004,0.0,0.687,6.0,8
0.6148,-0.0953,-1.0,-0.0511,-0.7491,-0.1696,0.0003,0.0005,0.0,0.7852,6.0,8
0.7751,-0.1313,-0.556,-0.0963,0.5763,-0.2824,0.0006,0.0003,0.0,0.6419,6.0,8
0.0267,-0.1502,-0.4095,0.0474,0.6182,0.0806,0.0002,0.0005,0.0,0.2913,6.0,8
-0.2471,0.1198,-0.162,0.0894,0.0892,0.137,0.0006,0.0004,0.0,0.2126,6.0,8
0.3716,0.0366,-0.1485,-0.0131,-0.0169,-0.1084,0.0002,0.0005,0.0,0.2679,6.0,8
0.3636,-0.0004,-0.19,-0.0227,0.0901,-0.0197,0.0007,0.0003,0.0,0.2735,6.0,8
0.2523,0.0129,-0.2885,0.0094,0.013,0.0072,0.0002,0.0005,0.0,0.2556,6.0,8
0.1327,0.0768,-0.1756,-0.0685,0.2402,-0.0864,0.0005,0.0004,0.0,0.1554,7.0,8
0.1708,0.0184,-0.2713,-0.0697,0.2385,-0.08,0.0005,0.0004,0.0,0.2141,7.0,8
0.1802,0.0103,-0.3041,-0.0578,0.2729,-0.0841,0.0004,0.0004,0.0,0.2358,7.0,8
0.1501,0.0665,-0.1895,-0.1284,0.3576,-0.0994,0.0005,0.0005,0.0,0.1671,7.0,8
0.0871,-0.0231,-0.1952,-0.1796,0.3795,-0.0946,0.0003,0.0005,0.0,0.1434,7.0,8
0.0768,-0.0933,-0.2393,-0.1392,0.365,-0.091,0.0005,0.0004,0.0,0.1787,7.0,8
0.082,-0.0707,-0.1108,-0.1249,0.4358,-0.1147,0.0003,0.0005,0.0,0.1033,7.0,8
-0.0069,-0.1143,-0.0556,-0.1546,0.5282,-0.1891,0.0006,0.0003,0.0,0.0849,7.0,8
-0.0983,-0.0799,-0.063,-0.0879,0.4944,-0.1815,0.0003,0.0005,0.0,0.0943,7.0,8
-0.1423,-0.0402,0.0319,-0.0672,0.4288,-0.1648,0.0006,0.0003,0.0,0.1008,7.0,8
-0.1088,-0.0341,0.1517,-0.1336,0.4653,-0.2562,0.0003,0.0005,0.0,0.1265,7.0,8
-0.284,0.0003,0.2513,-0.1565,0.5689,-0.3203,0.0007,0.0004,0.0,0.2528,7.0,8
-0.5836,0.1956,0.5312,-0.1534,0.2824,-0.2449,0.0002,0.0006,0.0,0.542,7.0,8
-0.6191,0.2431,0.6224,-0.2039,0.0528,-0.1597,0.0007,0.0003,0.0,0.6073,7.0,8
-0.8231,0.2864,0.8743,-0.2009,-0.112,-0.053,0.0002,0.0006,0.0,0.823,7.0,8
-0.8231,0.0359,0.914,0.083,-0.4683,0.1655,0.0007,0.0003,0.0,0.8203,7.0,8
-0.8231,-0.2067,0.5277,0.5434,-1.0,0.5911,0.0001,0.0006,0.0,0.6662,7.0,8
-0.8231,-0.3022,0.1041,0.5411,-1.0,0.9417,0.0007,0.0003,0.0,0.5886,7.0,8
-0.8231,-0.3693,-0.7424,0.2657,-1.0,1.0,0.0002,0.0006,0.0,0.7789,7.0,8
-0.772,-0.6717,-1.0,-0.0789,-1.0,0.5229,0.0007,0.0004,0.0,0.9539,7.0,8
0.0367,-0.5626,-1.0,-0.133,-1.0,0.2021,0.0002,0.0006,0.0,0.7653,7.0,8
0.4229,-0.5592,-1.0,-0.0362,-0.8681,0.2225,0.0007,0.0003,0.0,0.8142,7.0,8
0.7886,-0.3684,-0.9936,-0.0538,-0.1393,-0.0279,0.0002,0.0005,0.0,0.8806,7.0,8
0.3646,-0.3373,-0.6371,0.0024,0.2236,-0.0452,0.0007,0.0003,0.0,0.5386,7.0,8
0.0916,-0.122,-0.3697,0.0999,0.1788,-0.109,0.0002,0.0005,0.0,0.2666,7.0,8
0.3447,-0.0394,-0.2518,0.0642,-0.0328,-0.0561,0.0006,0.0003,0.0,0.2858,7.0,8
0.4521,0.0163,-0.2471,0.0095,0.1528,-0.0889,0.0002,0.0005,0.0,0.3436,7.0,8
0.278,0.0457,-0.2514,-0.0279,0.0801,-0.0714,0.0006,0.0003,0.0,0.2517,7.0,8
0.381,0.0337,-0.2696,-0.0856,0.0219,-0.0467,0.0002,0.0005,0.0,0.312,7.0,8
0.4431,-0.0175,-0.2605,-0.0651,0.073,-0.046,0.0006,0.0003,0.0,0.3429,7.0,8
0.1844,0.0001,-0.0702,-0.0422,0.2965,-0.1516,0.0007,0.0003,0.0,0.1315,8.0,8
0.1043,-0.0443,-0.1134,-0.0254,0.284,-0.1442,0.0002,0.0008,0.0,0.1069,8.0,8
0.0856,-0.0137,-0.1431,0.0412,0.2353,-0.1362,0.0007,0.0004,0.0,0.1116,8.0,8
