accX,accy,accZ,gyroX,gyroY,gyroZ,flex1,flex2,flex3,mag,count,label
-0.0121,0.0165,-0.0794,0.0085,0.1624,0.082,0.0004,1.0,1.0,0.0547,38.0,6
0.4789,0.1191,-0.0828,-0.024,0.0952,0.0594,0.0003,1.0,1.0,0.3336,38.0,6
0.4439,0.1002,-0.0776,-0.0689,0.1827,0.0104,0.0003,1.0,1.0,0.3077,38.0,6
0.3538,0.1352,0.0294,-0.0351,0.025,0.0869,0.0003,1.0,1.0,0.2532,38.0,6
0.489,0.0312,-0.0369,-0.1647,-0.084,0.0942,0.0286,1.0,1.0,0.3276,38.0,6
0.5182,-0.2663,-0.1952,-0.2421,-0.0733,0.0196,0.0005,1.0,1.0,0.4096,38.0,6
-0.0243,-0.4338,-0.148,-0.2414,0.0506,-0.0939,0.0003,1.0,1.0,0.306,38.0,6
-0.4839,-0.5081,-0.0442,-0.0337,0.2068,-0.3247,0.0006,1.0,1.0,0.4687,38.0,6
-1.0,0.228,0.0612,0.2233,0.3018,-0.4259,0.0003,1.0,1.0,0.685,38.0,6
-0.9925,0.6961,0.1017,0.1373,0.0511,-0.1265,0.0006,1.0,1.0,0.811,38.0,6
-0.4585,0.3674,-0.1054,-0.1939,-0.0937,0.1408,0.0002,1.0,1.0,0.3979,38.0,6
-0.1636,-0.2651,-0.195,-0.213,-0.0915,0.2284,0.0006,1.0,1.0,0.245,38.0,6
-0.0702,-0.5532,-0.118,-0.1359,-0.0681,0.1532,0.0002,1.0,1.0,0.38,38.0,6
-0.0168,-0.5316,-0.1368,0.0252,-0.0736,0.0015,0.0006,1.0,1.0,0.3661,38.0,6
-0.0131,-0.2337,-0.1501,0.1176,-0.015,-0.0961,0.0,1.0,1.0,0.1854,38.0,6
0.1484,0.0152,-0.0026,0.0472,-0.048,-0.0265,0.0005,0.0002,0.0,0.0995,39.0,6
0.2455,-0.0292,-0.0429,0.0477,-0.0308,-0.0762,0.0001,0.0004,0.0,0.1673,39.0,6
0.2894,-0.0006,-0.1274,0.0918,-0.0309,-0.1126,0.0004,0.0003,0.0,0.2108,39.0,6
0.3096,0.0825,-0.1371,0.0937,-0.0002,-0.1471,0.0001,0.0004,0.0,0.2323,39.0,6
0.32,0.1498,-0.1059,0.0341,0.0038,-0.1247,0.0004,0.0003,0.0,0.2459,39.0,6
0.2876,0.1077,-0.122,0.0133,0.0093,-0.0972,0.0002,0.0003,0.0,0.2203,39.0,6
0.2875,0.1651,-0.1042,0.0408,0.0195,-0.0655,0.0003,0.0003,0.0,0.2317,39.0,6
0.2517,0.1841,-0.0773,-0.0377,0.0381,-0.0162,0.0003,0.0003,0.0,0.2142,39.0,6
0.166,0.1347,-0.016,-0.0595,0.0478,0.0026,0.0002,0.0004,0.0,0.1429,39.0,6
0.093,0.1497,0.0357,-0.0063,0.0159,0.02,0.0004,0.0003,0.0,0.1199,39.0,6
0.1133,0.211,0.0534,-0.0006,-0.0107,0.024,0.0001,0.0004,0.0,0.1636,39.0,6
0.1211,0.1423,-0.001,0.0115,-0.0109,0.0167,0.0004,0.0002,0.0,0.1246,39.0,6
0.0895,0.0982,-0.0784,0.0568,0.0381,0.0653,0.0001,0.0005,0.0,0.1029,39.0,6
0.2597,0.1242,-0.0679,0.0491,0.0343,0.0188,0.0005,0.0001,0.0,0.1972,39.0,6
0.3773,0.1274,-0.1555,0.0184,0.2158,0.0307,0.0,0.7581,0.7633,0.285,39.0,6
0.2437,0.1161,-0.1085,-0.0029,0.3131,0.0924,0.0005,1.0,1.0,0.1939,39.0,6
0.2568,0.1922,-0.0126,-0.0707,0.0754,0.0775,0.0,1.0,1.0,0.214,39.0,6
0.5219,0.0947,-0.1644,-0.0583,0.0918,0.102,0.0026,1.0,1.0,0.3702,39.0,6
0.4763,0.0727,-0.0455,-0.101,0.0706,0.0945,0.2233,1.0,1.0,0.3227,39.0,6
0.2605,-0.1141,-0.0259,-0.1365,0.0645,0.037,0.118,1.0,1.0,0.1904,39.0,6
0.1747,-0.1635,-0.1702,-0.1882,-0.0852,0.0112,0.0002,1.0,1.0,0.1958,39.0,6
0.0414,-0.5169,-0.2719,-0.2483,0.2318,-0.1913,0.0007,1.0,1.0,0.3904,39.0,6
-1.0,-0.4711,0.0209,0.0772,0.3063,-0.3797,0.0002,1.0,1.0,0.7371,39.0,6
-1.0,0.5193,0.077,0.1623,0.126,-0.352,0.0007,1.0,1.0,0.753,39.0,6
-0.7374,0.6961,-0.0497,-0.0071,0.0364,-0.0112,0.0002,1.0,1.0,0.6768,39.0,6
-0.4807,0.0794,-0.1629,-0.2861,-0.1202,0.2591,0.0006,1.0,1.0,0.3425,39.0,6
0.0349,-0.7719,-0.2294,-0.2395,-0.1382,0.1792,0.0002,1.0,1.0,0.5374,39.0,6
-0.1064,-0.7076,-0.0961,0.0905,-0.0494,0.0496,0.0006,1.0,1.0,0.4813,39.0,6
-0.1925,-0.1945,-0.1185,0.2001,-0.0795,-0.0228,0.0002,1.0,1.0,0.1988,39.0,6
-0.1879,0.0883,-0.1324,0.0806,-0.1455,-0.0097,0.0006,1.0,1.0,0.1641,39.0,6
0.257,0.1679,-0.1208,0.0671,-0.0456,-0.1142,0.0004,0.0002,0.0,0.2199,40.0,6
0.3281,0.1266,-0.1695,0.0053,-0.0234,-0.0799,0.0001,0.0004,0.0,0.2603,40.0,6
0.3389,0.0926,-0.1929,0.0158,0.0329,-0.109,0.0005,0.0003,0.0,0.2672,40.0,6
0.2654,0.1569,-0.1179,0.0325,0.0605,-0.1059,0.0,0.0004,0.0,0.22,40.0,6
0.264,0.212,-0.0768,0.0008,0.0141,-0.0488,0.0006,0.0002,0.0,0.2315,40.0,6
0.3057,0.1895,-0.0801,-0.0479,0.0364,-0.0167,0.0,0.0005,0.0,0.2456,40.0,6
0.1476,0.1745,0.0101,-0.0443,0.0537,0.0015,0.0006,0.0002,0.0,0.1525,40.0,6
0.0869,0.1762,0.0261,-0.0059,-0.0136,0.0307,0.0,0.0005,0.0,0.1321,40.0,6
0.1051,0.1965,-0.0174,-0.0021,0.0006,0.0391,0.0006,0.0002,0.0,0.149,40.0,6
0.0137,0.1489,-0.0396,-0.0347,-0.0061,0.0852,0.0,0.0005,0.0,0.1031,40.0,6
0.0857,0.0757,-0.0302,-0.0197,-0.0312,0.0934,0.0006,0.0001,0.0,0.0789,40.0,6
0.1231,0.0458,-0.0533,0.0041,0.0105,0.0422,0.0,0.0007,0.0,0.0945,40.0,6
0.2511,0.0638,-0.1291,0.0365,0.1462,0.0261,0.0007,0.0002,0.0,0.193,40.0,6
0.3284,0.0936,-0.1382,0.033,0.3411,-0.0255,0.0,0.5653,0.0,0.2456,40.0,6
0.1397,0.2789,-0.1299,-0.0858,0.4826,0.0256,0.0006,1.0,0.7433,0.2252,40.0,6
0.0813,0.1397,0.0042,-0.1245,0.0368,0.0921,0.0,1.0,1.0,0.1078,40.0,6
0.6576,0.0685,0.0714,-0.0786,0.1143,0.1027,0.0264,1.0,1.0,0.4433,40.0,6
0.2327,0.0992,0.105,-0.0143,0.1087,0.1093,0.2149,1.0,1.0,0.1826,40.0,6
0.4149,0.0429,0.0323,-0.0843,-0.1212,0.1059,0.2824,1.0,1.0,0.2789,40.0,6
0.4579,-0.2379,-0.2267,-0.18,-0.1372,0.0427,0.0002,1.0,1.0,0.3757,40.0,6
0.1675,-0.4166,-0.2503,-0.2343,-0.0819,-0.0576,0.0006,1.0,1.0,0.3427,40.0,6
-0.2666,-0.5091,-0.1216,-0.1644,0.1257,-0.221,0.0002,1.0,1.0,0.3916,40.0,6
-1.0,-0.3179,0.1568,-0.0065,0.3651,-0.4948,0.0006,1.0,1.0,0.7073,40.0,6
-1.0,0.3538,0.3856,0.1568,0.1164,-0.3935,0.0002,1.0,1.0,0.7524,40.0,6
-0.4607,0.5871,-0.0645,0.156,-0.1358,-0.0836,0.0006,1.0,1.0,0.4994,40.0,6
-0.2102,0.3875,-0.2808,-0.1051,-0.0926,0.2185,0.0003,1.0,1.0,0.3485,40.0,6
-0.1433,-0.2587,-0.2432,-0.3023,-0.061,0.2844,0.0005,1.0,1.0,0.2553,40.0,6
-0.1233,-0.7105,-0.1495,-0.1657,-0.0704,0.1725,0.0003,1.0,1.0,0.491,40.0,6
0.0391,-0.5205,-0.1883,0.0919,-0.0316,0.0156,0.0005,1.0,1.0,0.3699,40.0,6
-0.104,-0.1319,-0.1414,0.1092,0.0038,-0.0763,0.0003,1.0,1.0,0.1464,40.0,6
0.249,0.1711,-0.1213,0.054,0.0226,-0.1164,0.0006,0.0002,0.0,0.217,41.0,6
0.3048,0.1061,-0.0524,-0.0138,0.0222,-0.0824,0.0,0.0005,0.0,0.218,41.0,6
0.3109,0.0872,-0.0519,0.0258,0.026,-0.0926,0.0006,0.0002,0.0,0.218,41.0,6
0.2683,0.1376,-0.0385,0.0494,0.0494,-0.0772,0.0,0.0005,0.0,0.2027,41.0,6
0.2194,0.1817,0.0121,-0.0121,0.0289,-0.037,0.0006,0.0002,0.0,0.1901,41.0,6
0.145,0.138,0.0294,-0.029,0.0267,-0.0114,0.0,0.0005,0.0,0.1349,41.0,6
0.0498,0.1335,0.0433,0.0009,0.0337,0.0096,0.0006,0.0002,0.0,0.0993,41.0,6
0.0311,0.1356,0.0162,-0.0066,-0.0094,0.0412,0.0,0.0005,0.0,0.0933,41.0,6
0.0534,0.0655,-0.0486,-0.0277,-0.0186,0.0539,0.0006,0.0002,0.0,0.065,41.0,6
0.0783,0.0132,-0.0407,-0.0137,0.0144,0.0462,0.0,0.0004,0.0,0.0595,41.0,6
0.0527,0.024,-0.0187,0.0318,0.0279,0.0177,0.0006,0.0002,0.0,0.0406,41.0,6
0.0171,0.0837,-0.0292,0.0436,-0.0013,0.0151,0.0,0.0004,0.0,0.0602,41.0,6
0.1795,0.0514,-0.0253,0.0359,0.01,0.0065,0.0006,0.0002,0.0,0.1256,41.0,6
0.3008,0.0558,-0.097,0.0561,0.118,-0.0267,0.0,0.0006,0.0,0.214,41.0,6
0.2327,0.1047,-0.0867,0.0476,0.2427,-0.0053,0.0005,0.7449,0.32,0.1796,41.0,6
0.1958,0.1844,0.0037,-0.0188,0.0915,0.0405,0.0001,1.0,1.0,0.1793,41.0,6
0.5642,0.1612,-0.0912,-0.0856,0.238,0.0771,0.0005,1.0,1.0,0.3959,41.0,6
0.2395,0.1456,-0.0093,-0.074,0.3248,0.0595,0.0001,1.0,1.0,0.187,41.0,6
0.1326,0.2383,0.1097,-0.0351,-0.0581,0.1133,0.0004,1.0,1.0,0.196,41.0,6
0.5477,0.0534,-0.1833,-0.1812,-0.0366,0.1128,0.0219,1.0,1.0,0.3867,41.0,6
0.5315,-0.2976,-0.368,-0.2419,0.0175,0.0216,0.0391,1.0,1.0,0.4744,41.0,6
-0.0652,-0.4398,-0.1232,-0.1137,0.1925,-0.0739,0.122,1.0,1.0,0.3076,41.0,6
-0.6429,-0.0865,-0.0042,-0.1896,0.2724,-0.2942,0.2394,1.0,1.0,0.4325,41.0,6
-1.0,-0.1894,0.1369,0.0261,0.2966,-0.3915,0.0005,1.0,1.0,0.6846,41.0,6
-1.0,0.6961,0.0869,0.2837,0.0236,-0.0441,0.0004,1.0,1.0,0.8143,41.0,6
-0.4265,0.2233,-0.2442,-0.1292,-0.1456,0.1439,0.0005,1.0,1.0,0.3599,41.0,6
-0.0806,-0.3646,-0.3759,-0.1136,-0.1099,0.2006,0.0003,1.0,1.0,0.3532,41.0,6
0.0158,-0.5609,-0.2308,-0.0877,-0.0309,0.0905,0.0006,1.0,1.0,0.4045,41.0,6
-0.0909,-0.4848,-0.1054,0.0752,0.0032,-0.049,0.0001,1.0,1.0,0.3363,41.0,6
-0.2118,-0.0964,-0.079,0.1395,-0.001,-0.093,0.0005,1.0,1.0,0.1638,41.0,6
0.1683,0.0926,-0.0501,0.0657,-0.0242,-0.0133,0.0,0.0004,0.0,0.1324,42.0,6
0.3248,0.0377,-0.1747,0.0645,-0.0403,-0.0448,0.0005,0.0002,0.0,0.2472,42.0,6
0.3838,0.0186,-0.1777,0.0667,0.0241,-0.0492,0.0,0.0004,0.0,0.2822,42.0,6
0.3562,0.0961,-0.1358,0.0341,0.028,-0.0502,0.0004,0.0002,0.0,0.2621,42.0,6
0.4463,0.0359,-0.1324,0.0262,0.0489,-0.031,0.0001,0.0004,0.0,0.3113,42.0,6
0.3115,0.1316,-0.0626,-0.0085,0.0664,0.0029,0.0004,0.0003,0.0,0.2293,42.0,6
0.2594,0.0691,-0.044,-0.0321,0.0096,0.0248,0.0001,0.0004,0.0,0.1814,42.0,6
0.2527,0.0746,-0.0154,-0.0155,0.009,0.0131,0.0004,0.0003,0.0,0.176,42.0,6
0.1549,0.064,0.0034,0.0188,-0.0162,0.0142,0.0002,0.0004,0.0,0.1118,42.0,6
0.1437,0.1307,-0.013,0.0355,-0.0516,0.0187,0.0003,0.0003,0.0,0.1298,42.0,6
0.1151,0.1711,-0.0012,0.0322,-0.0642,0.032,0.0003,0.0003,0.0,0.1375,42.0,6
0.1013,0.137,-0.0587,0.0423,-0.0933,0.0609,0.0002,0.0003,0.0,0.1202,42.0,6
0.2953,0.0822,-0.1346,0.0741,-0.0459,0.0268,0.0004,0.0003,0.0,0.2232,42.0,6
0.3984,0.1133,-0.1988,0.1017,0.1107,-0.0304,0.0001,0.0007,0.0,0.3063,42.0,6
0.5469,0.1226,-0.2584,-0.0128,0.3807,0.0077,0.0004,0.8733,0.4433,0.4114,42.0,6
0.1014,-0.0267,-0.2536,-0.0384,0.3844,0.0155,0.0001,1.0,1.0,0.183,42.0,6
0.6129,0.1673,-0.1513,-0.0424,0.1442,-0.0785,0.0005,1.0,1.0,0.4354,42.0,6
0.4635,0.0624,-0.2112,-0.1463,0.3967,-0.0425,0.0002,1.0,1.0,0.3421,42.0,6
0.1453,0.0735,0.0629,-0.1739,0.0954,0.0772,0.0006,1.0,1.0,0.1164,42.0,6
0.1849,-0.3951,-0.144,-0.2777,0.0111,-0.1344,0.0002,1.0,1.0,0.3063,42.0,6
-0.4947,-0.0854,0.049,-0.0552,0.2216,-0.2253,0.0006,1.0,1.0,0.3363,42.0,6
-0.5809,-0.3322,-0.0744,-0.1262,0.1345,-0.1175,0.0002,1.0,1.0,0.4489,42.0,6
-1.0,-0.2388,-0.0706,0.147,0.2214,-0.3764,0.0007,1.0,1.0,0.687,42.0,6
-0.9101,0.4094,-0.1695,0.2575,0.0704,-0.2719,0.0002,1.0,1.0,0.6748,42.0,6
-0.4134,0.4567,-0.2719,-0.0339,-0.0655,-0.1029,0.0007,1.0,1.0,0.4489,42.0,6
-0.3879,0.0408,-0.1818,-0.1829,-0.0218,0.0397,0.0002,1.0,1.0,0.2869,42.0,6
-0.3512,-0.1909,-0.0721,-0.0951,-0.0978,0.1193,0.0006,1.0,1.0,0.2708,42.0,6
-0.2264,-0.1557,-0.1702,-0.0729,-0.1389,0.1314,0.0001,1.0,1.0,0.2155,42.0,6
-0.1572,-0.2178,-0.1943,-0.0963,-0.1147,0.0994,0.0006,1.0,1.0,0.221,42.0,6
-0.2363,-0.2386,-0.1163,-0.0475,-0.0724,0.0801,0.0001,1.0,1.0,0.2369,42.0,6
0.1033,0.0132,-0.1076,0.234,-0.22,0.0399,0.0002,0.0003,0.0,0.0998,43.0,6
0.3922,0.1574,-0.1597,0.1779,-0.1155,-0.0217,0.0003,0.0003,0.0,0.3012,43.0,6
0.2479,0.0591,-0.2347,0.1,-0.0738,-0.0787,0.0002,0.0004,0.0,0.231,43.0,6
0.3418,0.1086,-0.3185,0.1194,-0.0384,-0.136,0.0004,0.0003,0.0,0.3198,43.0,6
0.393,0.2618,-0.2066,0.041,0.0774,-0.0993,0.0002,0.0004,0.0,0.3436,43.0,6
0.2891,0.1752,-0.1677,-0.0437,0.0962,-0.0322,0.0005,0.0003,0.0,0.2516,43.0,6
0.38,0.1804,-0.09,-0.096,0.111,-0.0165,0.0001,0.0004,0.0,0.2868,43.0,6
0.2293,0.0956,-0.0042,-0.1325,0.1283,-0.0124,0.0005,0.0002,0.0,0.1656,43.0,6
0.0924,0.1132,0.0196,-0.0267,0.0187,-0.0323,0.0,0.0004,0.0,0.0983,43.0,6
0.1342,0.2541,-0.028,0.0388,-0.0253,-0.0744,0.0006,0.0002,0.0,0.1925,43.0,6
0.0919,0.2847,-0.1076,0.0241,-0.0113,-0.0028,0.0,0.0005,0.0,0.212,43.0,6
-0.0096,0.2359,-0.0971,0.0023,-0.0362,0.0665,0.0006,0.0002,0.0,0.1702,43.0,6
0.1473,0.1785,-0.1266,0.0012,-0.0642,0.0499,0.0,0.0009,0.0,0.1759,43.0,6
0.0944,0.1257,-0.1999,0.027,0.0168,0.0576,0.0006,0.0004,0.0,0.1695,43.0,6
0.2195,0.1349,-0.2042,0.0041,0.0459,0.0465,0.0,0.7392,0.72,0.2192,43.0,6
0.2854,0.054,-0.2089,-0.0561,0.1596,0.0422,0.0006,1.0,1.0,0.2385,43.0,6
0.4243,-0.0026,-0.1889,-0.1243,0.2797,0.029,0.0,1.0,1.0,0.3097,43.0,6
0.252,-0.0891,-0.0895,-0.0947,0.2687,-0.0188,0.0006,1.0,1.0,0.1879,43.0,6
0.4412,0.0114,-0.0004,-0.0057,0.041,-0.0259,0.0534,1.0,1.0,0.2942,43.0,6
0.6692,0.319,-0.0596,0.0468,0.1556,-0.0816,0.2257,1.0,1.0,0.4958,43.0,6
-0.025,0.4666,0.1771,-0.1279,0.0977,0.0156,0.3313,1.0,1.0,0.3331,43.0,6
0.3496,0.0075,-0.0821,-0.3853,-0.0419,-0.0533,0.0006,1.0,1.0,0.2395,43.0,6
0.026,-0.7497,-0.2067,-0.2736,0.2116,-0.2747,0.0002,1.0,1.0,0.5187,43.0,6
-0.9866,-0.5768,-0.1646,0.1662,0.2298,-0.3662,0.0006,1.0,1.0,0.7697,43.0,6
-1.0,0.0178,-0.3517,0.2257,0.1886,-0.527,0.0002,1.0,1.0,0.7068,43.0,6
-0.78,0.5463,-0.3444,0.1249,0.101,-0.3619,0.0005,1.0,1.0,0.6751,43.0,6
-0.5027,0.4503,-0.0866,-0.1561,0.0344,-0.0815,0.0003,1.0,1.0,0.4536,43.0,6
-0.3191,-0.0443,-0.08,-0.1657,-0.1155,0.1016,0.0005,1.0,1.0,0.2213,43.0,6
-0.1761,-0.185,-0.2149,-0.0881,-0.1539,0.1598,0.0003,1.0,1.0,0.2225,43.0,6
-0.2548,-0.2492,-0.2353,-0.0347,-0.1079,0.1568,0.0005,1.0,1.0,0.2847,43.0,6
0.3024,0.0456,-0.0888,0.0173,-0.0151,-0.0006,0.0,0.0005,0.0,0.2123,44.0,6
0.2095,-0.0541,-0.1152,0.0409,-0.0436,-0.0595,0.0006,0.0002,0.0,0.1634,44.0,6
0.3574,0.0781,-0.1808,0.0826,-0.0515,-0.0999,0.0,0.0005,0.0,0.2721,44.0,6
0.3624,0.0812,-0.1494,0.0067,0.0335,-0.1076,0.0007,0.0002,0.0,0.2669,44.0,6
0.2438,0.0428,-0.1144,0.0189,0.0247,-0.1497,0.0,0.0005,0.0,0.1818,44.0,6
0.2199,0.1973,-0.1275,0.0981,-0.034,-0.1416,0.0006,0.0001,0.0,0.2145,44.0,6
0.2554,0.3265,-0.1611,0.0113,-0.0053,-0.0875,0.0,0.0005,0.0,0.2965,44.0,6
0.1973,0.2628,-0.137,-0.0438,0.0362,0.004,0.0006,0.0002,0.0,0.2373,44.0,6
0.1649,0.2022,-0.1165,-0.0239,0.0248,0.0361,0.0,0.0005,0.0,0.1905,44.0,6
0.1773,0.1911,-0.0981,0.0031,0.0247,0.0449,0.0006,0.0002,0.0,0.1857,44.0,6
0.11,0.1939,-0.0436,-0.0215,-0.0098,0.0656,0.0,0.0005,0.0,0.1514,44.0,6
0.1884,0.1008,-0.1053,-0.0019,-0.0418,0.054,0.0006,0.0002,0.0,0.1588,44.0,6
0.2146,0.1087,-0.1252,0.0515,0.0249,0.0118,0.0,0.0008,0.0,0.1808,44.0,6
0.2949,0.1634,-0.1428,0.0424,0.0754,-0.015,0.0006,0.5859,0.0,0.2441,44.0,6
0.4131,0.1401,-0.2189,-0.008,0.3364,-0.0138,0.0,1.0,0.7,0.3254,44.0,6
0.1679,0.2137,-0.0944,-0.0464,0.2109,0.0616,0.0005,1.0,1.0,0.1918,44.0,6
0.5702,0.1768,-0.1609,-0.148,0.2958,-0.0165,0.0001,1.0,1.0,0.4122,44.0,6
0.3157,0.0425,0.0411,-0.0605,0.1887,0.0506,0.0005,1.0,1.0,0.2141,44.0,6
0.4008,0.2197,0.1033,-0.0815,0.0925,-0.0098,0.0002,1.0,1.0,0.3124,44.0,6
0.3596,0.0123,-0.0832,-0.351,0.0606,-0.0742,0.0004,1.0,1.0,0.2462,44.0,6
0.0189,-0.5867,-0.0805,-0.3051,0.0453,-0.1096,0.0003,1.0,1.0,0.395,44.0,6
-0.4354,-0.565,-0.1656,-0.046,0.1948,-0.2446,0.0004,1.0,1.0,0.4882,44.0,6
-1.0,-0.3054,-0.1894,0.2432,0.225,-0.4888,0.0003,1.0,1.0,0.7084,44.0,6
-1.0,0.6076,-0.2858,0.2511,0.0613,-0.3284,0.0002,1.0,1.0,0.803,44.0,6
-0.4534,0.685,-0.2099,-0.0735,-0.0132,-0.0101,0.0004,1.0,1.0,0.5652,44.0,6
-0.292,0.046,-0.1523,-0.2066,-0.0889,0.1775,0.0003,1.0,1.0,0.2217,44.0,6
-0.1841,-0.3199,-0.1744,-0.159,-0.1307,0.2053,0.0004,1.0,1.0,0.2721,44.0,6
-0.1579,-0.4121,-0.1879,-0.0507,-0.0946,0.133,0.0002,1.0,1.0,0.3198,44.0,6
-0.1298,-0.2414,-0.2204,-0.0026,-0.0661,0.072,0.0004,1.0,1.0,0.2345,44.0,6
-0.2263,-0.1763,-0.1462,0.0224,-0.0514,0.0211,0.0001,1.0,1.0,0.2147,44.0,6
0.1334,0.046,0.0137,0.0394,0.1151,-0.068,0.0006,0.0002,0.0,0.0945,45.0,6
0.12,0.0457,-0.0327,0.0704,0.051,-0.1176,0.0,0.0005,0.0,0.0883,45.0,6
0.2999,0.2057,-0.0576,0.0626,0.0582,-0.1187,0.0006,0.0002,0.0,0.2455,45.0,6
0.2398,0.1911,-0.0241,0.0113,0.0454,-0.1122,0.0,0.0004,0.0,0.205,45.0,6
0.189,0.2056,-0.0541,0.0574,0.0044,-0.1172,0.0006,0.0002,0.0,0.1896,45.0,6
0.2427,0.3119,-0.0563,0.0593,0.0289,-0.081,0.0,0.0005,0.0,0.2661,45.0,6
0.1707,0.2935,-0.0303,0.0134,0.0359,-0.0121,0.0005,0.0002,0.0,0.2273,45.0,6
0.0668,0.2288,-0.0435,0.0039,-0.0026,0.0323,0.0001,0.0004,0.0,0.1615,45.0,6
0.0817,0.1711,-0.0651,0.0145,-0.0505,0.0486,0.0005,0.0002,0.0,0.1336,45.0,6
0.0763,0.1858,-0.0954,0.021,-0.0384,0.0557,0.0001,0.0003,0.0,0.1483,45.0,6
0.0414,0.1675,-0.0626,0.0071,-0.0059,0.0594,0.0004,0.0002,0.0,0.1224,45.0,6
-0.0738,0.1536,-0.0613,0.0401,-0.0644,0.0521,0.0002,0.0003,0.0,0.1208,45.0,6
0.1128,0.1566,-0.1037,0.0645,-0.0485,0.0375,0.0003,0.0006,0.0,0.146,45.0,6
0.0828,0.1437,-0.1733,0.0783,0.0445,0.0652,0.0002,0.0007,0.0,0.1599,45.0,6
0.0994,0.1345,-0.1562,0.0107,0.0881,0.0802,0.0003,0.712,0.5533,0.1525,45.0,6
0.2201,0.0862,-0.1674,-0.03,0.0531,0.0808,0.0003,1.0,1.0,0.1931,45.0,6
0.3611,0.0119,-0.1921,-0.0522,0.1481,0.0578,0.0002,1.0,1.0,0.2728,45.0,6
0.4469,0.0184,-0.1197,-0.057,0.1427,0.0297,0.0004,1.0,1.0,0.3087,45.0,6
0.5178,0.0622,-0.0037,-0.0717,0.1107,-0.0253,0.0002,1.0,1.0,0.3477,45.0,6
0.4468,0.0267,-0.0637,-0.0927,0.1015,0.0251,0.0006,1.0,1.0,0.3014,45.0,6
0.5051,0.0058,-0.0945,-0.1891,0.092,0.0188,0.0003,1.0,1.0,0.3426,45.0,6
0.1154,-0.3289,0.0244,-0.2519,0.1603,-0.1057,0.0006,1.0,1.0,0.2329,45.0,6
-0.2405,-0.3731,-0.0582,-0.0338,0.0635,-0.1093,0.0002,1.0,1.0,0.2985,45.0,6
-0.6307,-0.1993,-0.1882,-0.0784,0.072,-0.4322,0.0006,1.0,1.0,0.4585,45.0,6
-0.7687,-0.0805,-0.2733,0.194,0.1902,-0.349,0.0002,1.0,1.0,0.5465,45.0,6
-0.78,0.684,-0.1625,0.1404,0.1298,-0.2299,0.0006,1.0,1.0,0.7001,45.0,6
-0.5557,0.381,-0.0773,-0.2229,-0.0235,-0.0463,0.0002,1.0,1.0,0.4521,45.0,6
-0.1753,-0.086,-0.1138,-0.1612,-0.0511,0.0965,0.0006,1.0,1.0,0.1507,45.0,6
-0.1894,-0.2022,-0.1016,-0.0311,-0.0644,0.1037,0.0002,1.0,1.0,0.1968,45.0,6
-0.178,-0.1091,-0.1629,-0.0093,-0.094,0.0383,0.0006,1.0,1.0,0.1765,45.0,6
0.2094,0.0815,-0.0543,0.1664,-0.0321,-0.0476,0.0003,0.0003,0.0,0.1541,46.0,6
0.1141,0.0853,-0.119,0.1519,-0.0457,-0.0804,0.0003,0.0003,0.0,0.1237,46.0,6
0.2571,0.1642,-0.2205,0.1213,-0.0581,-0.0896,0.0004,0.0003,0.0,0.251,46.0,6
0.5086,0.1556,-0.2292,0.0176,0.0591,-0.0263,0.0002,0.0004,0.0,0.3861,46.0,6
0.4323,0.0662,-0.1577,-0.0514,0.1361,-0.0373,0.0004,0.0003,0.0,0.3099,46.0,6
0.3087,0.1077,-0.0305,-0.0583,0.0978,-0.0402,0.0001,0.0004,0.0,0.2189,46.0,6
0.3147,0.0815,-0.0491,-0.0285,0.035,-0.0484,0.0005,0.0002,0.0,0.2192,46.0,6
0.2537,0.1246,-0.1147,0.0085,0.021,-0.0537,0.0001,0.0004,0.0,0.2033,46.0,6
0.1482,0.1496,-0.1346,-0.0135,0.0035,-0.0343,0.0005,0.0002,0.0,0.1666,46.0,6
0.1107,0.1846,-0.1378,-0.0162,-0.0257,-0.0156,0.0,0.0004,0.0,0.1704,46.0,6
0.083,0.2114,-0.1182,-0.0122,-0.0232,-0.0114,0.0005,0.0002,0.0,0.1707,46.0,6
0.0903,0.1946,-0.1531,0.0185,0.0052,-0.0007,0.0,0.0004,0.0,0.1757,46.0,6
0.1248,0.2029,-0.1838,0.0462,0.0319,0.0227,0.0006,0.0003,0.0,0.2006,46.0,6
0.2727,0.1509,-0.1971,-0.0037,0.1425,0.0315,0.0,0.0009,0.0,0.2459,46.0,6
0.3663,0.0323,-0.191,-0.0256,0.3602,-0.0248,0.0006,0.7309,0.4767,0.2763,46.0,6
-0.0461,0.1445,-0.1077,0.0414,0.3779,0.0366,0.0,0.9821,1.0,0.124,46.0,6
0.1515,0.2189,0.0283,-0.0817,0.0273,0.0599,0.0006,1.0,1.0,0.1785,46.0,6
0.476,0.0394,-0.0579,-0.12,0.1189,0.0309,0.0,1.0,1.0,0.3207,46.0,6
0.4822,0.0173,-0.0117,-0.0489,0.0572,-0.0304,0.0005,1.0,1.0,0.3218,46.0,6
0.2764,0.0696,0.0811,-0.156,0.0407,-0.0774,0.0001,1.0,1.0,0.1976,46.0,6
0.1419,-0.1724,-0.0384,-0.2407,-0.0427,-0.0732,0.0005,1.0,1.0,0.151,46.0,6
-0.146,-0.5817,-0.1989,-0.2022,0.0566,-0.2725,0.0001,1.0,1.0,0.4213,46.0,6
