accX,accy,accZ,gyroX,gyroY,gyroZ,flex1,flex2,flex3,mag,count,label
0.2281,0.0331,-0.1029,-0.0266,-0.0176,0.0044,0.0002,0.6025,0.0,0.1683,7.0,2
0.2592,0.0,-0.113,-0.0036,-0.0247,0.0208,0.0004,1.0,0.0,0.1885,7.0,2
0.2362,0.0247,-0.1202,0.0156,-0.0055,0.0213,0.0002,1.0,0.0,0.1775,7.0,2
0.2157,0.0425,-0.0939,-0.0065,-0.0111,0.0179,0.0005,1.0,0.0,0.1594,7.0,2
0.2308,0.0042,-0.082,-0.0016,-0.0368,0.0326,0.0001,0.929,0.0,0.1633,7.0,2
0.2408,-0.0001,-0.0924,0.0198,-0.0523,0.0355,0.0005,0.4514,0.0,0.1719,7.0,2
0.2333,0.0368,-0.0945,-0.0047,-0.0477,0.0264,0.0001,0.2297,0.0,0.1696,7.0,2
0.2558,-0.0057,-0.1075,-0.0186,-0.0534,0.0249,0.0005,0.0002,0.0,0.185,7.0,2
0.2851,-0.0212,-0.1167,0.0017,-0.033,0.0187,0.0001,0.0003,0.0,0.2059,7.0,2
0.2817,-0.0132,-0.1287,-0.0017,-0.0114,0.0024,0.0005,0.0001,0.0,0.2066,7.0,2
0.2787,-0.0142,-0.1265,-0.0156,0.003,-0.0138,0.0,0.0003,0.0,0.2043,7.0,2
0.2669,-0.0049,-0.1034,-0.0176,0.0131,-0.0116,0.0006,0.0001,0.0,0.1908,7.0,2
0.251,-0.0077,-0.0801,-0.0105,0.0023,0.0103,0.0,0.0003,0.0,0.1757,7.0,2
0.2732,-0.0201,-0.0905,0.0078,-0.0196,0.0207,0.0006,0.0001,0.0,0.1924,7.0,2
0.3008,-0.037,-0.1178,0.0181,-0.0175,0.0243,0.0,0.0003,0.0,0.2168,7.0,2
0.2964,-0.0228,-0.1195,0.0122,-0.011,0.0077,0.0006,0.0001,0.0,0.2136,7.0,2
0.3044,-0.0332,-0.1214,0.0014,-0.0089,0.0008,0.0,0.0003,0.0,0.2196,7.0,2
0.2308,0.0042,-0.082,-0.0016,-0.0368,0.0326,0.0001,0.929,0.0,0.1633,8.0,2
0.2408,-0.0001,-0.0924,0.0198,-0.0523,0.0355,0.0005,0.4514,0.0,0.1719,8.0,2
0.2333,0.0368,-0.0945,-0.0047,-0.0477,0.0264,0.0001,0.2297,0.0,0.1696,8.0,2
0.2558,-0.0057,-0.1075,-0.0186,-0.0534,0.0249,0.0005,0.0002,0.0,0.185,8.0,2
